id,title,url,description,organization
562e326288ee38257812613d,Découpage des zones de sécurité prioritaires (ZSP),http://www.data.gouv.fr/fr/datasets/decoupage-des-zones-de-securite-prioritaires-zsp-1/,"**Descriptif du contenu des fichiers ""ZSP""**

Les données proviennent de la Direction Générale de la Police Nationale, de la Direction Générale de la Gendarmerie Nationale et de la Préfecture de Police de Paris (pour les données sur Paris intra muros et la petite couronne : 92, 93, 94).

Plus d'infos sur les ZSP : http://www.interieur.gouv.fr/Archives/Archives-des-actualites/2013/ZSP

Ce fichier est au format shapefile, en système de coordonnées WGS84 (EPSG:4326)

Chaque zone est matérialisée par une géométrie de type MultiPolygon 

- ID_ZSP : Identifiant unique de la zone
- NOM_ZSP : Libellé de la zone
- COMPETENCE : PN=Police, GN=Gendarmerie
- DEPARTEMEN : Le département de la ZSP

Historique

- Septembre 2015 : 1ère diffusion
- 2018 : mise à jour",Ministère de l'Intérieur
562a5619c751df25dcbd3536,Zones Uniques de Prises en Charge des taxis (ZUPC),http://www.data.gouv.fr/fr/datasets/zones-uniques-de-prises-en-charge-des-taxis-zupc/,"Ce fichier décrit les zones de prises en charges des taxis.
Il doit être couplé au fichier de contours des communes.",le.taxi
5626542a88ee38429e12613c,Données de l'éxécution 2015 publiées dans les annexes RAP du projet de loi de règlement 2014 (PLR 2014),http://www.data.gouv.fr/fr/datasets/donnees-de-lexecution-2015-publiees-dans-les-annexes-rap-du-projet-de-loi-de-reglement-2014-plr-2014/,"**Ce jeu de données provient d'un service public certifié**

Données de l’exécution telles que publiées dans les rapports annuels de performance annexés au projet de loi de règlement pour 2014 déposée au Parlement en juin 2015 comprenant :

  * Exécution par mission, programme et titre en autorisation d'engagement (AE)
  * Exécution par mission, programme et titre en crédit de paiement (CP)
  * Exécution par ministère, programme et titre en autorisation d'engagement (AE)
  * Exécution par ministère, programme et titre en crédit de paiement (CP)
  * Exécution par mission et catégorie en AE et CP



,",Ministère de l'économie et des finances
5625fba688ee3820e912613c,Projet de loi de finances pour 2016 (PLF 2016),http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2016-plf-2016/,"Données brutes issues du projet de loi de finances (PLF) 2016 et de ses annexes, à savoir : 

• Nomenclature par destination : Mission / Programme / Action (MPA)   
• Recettes fiscales nettes   
• Budget général (BG) par mission titre 2 / hors titre 2 (T2 / HT2)   
• Budgets annexes (BA) par mission titre 2 / hors titre 2 (T2 / HT2)   
• Comptes spéciaux et comptes de commerce (CS) par mission titre 2 / hors titre 2 (T2 / HT2)   
• Budget général (BG) par ministère titre 2 / hors titre 2 (T2 / HT2)   
• Budgets annexes (BA) par ministère titre 2 / hors titre 2 (T2 / HT2)   
• Comptes spéciaux et comptes de commerce (CS) par ministère titre 2 / hors titre 2 (T2 / HT2)   
• Budget général (BG) par mission sur l’axe destination   
• Budgets annexes (BA) par mission sur l’axe destination   
• Comptes spéciaux et comptes de commerce (CS) par mission sur l’axe destination   
• Budget général (BG) par mission sur l’axe nature   
• Comptes spéciaux et comptes de commerce (CS) par mission sur l’axe nature   
• Budget général (BG) décompte des emplois équivalent temps plein (ETP) par ministère   
• Budgets annexes (BA) décompte des emplois équivalent temps plein (ETP) par ministère",Ministère de l'économie et des finances
5625f82388ee38416f12613c,"Projet de loi de finances pour 2016 (PLF 2016), données du volet performance",http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2016-plf-2016-donnees-du-volet-performance/,"La LOLF (loi organique du 1er août 2001 relative aux lois de finances) qui a institué de nouvelles règles d’élaboration et d’exécution du budget de l’État, a également introduit une démarche de performance pour améliorer l’efficacité des politiques publiques. C’est pourquoi de nouveaux outils ont été créés pour mesurer de façon objective la performance publique.

A chaque programme, sont associés des objectifs, définis au niveau national et déclinés en objectifs opérationnels pour les services et les opérateurs mettant en œuvre les politiques. Pour chaque objectif, des indicateurs concrets, pertinents et fiables, mesurent les résultats des politiques menées. Ces indicateurs sont accompagnés de valeurs cibles, sur lesquelles les responsables de programmes s’engagent pour accroître la performance de leurs actions.  
Afin de répondre aux attentes de tous - citoyens, usagers et contribuables - l’administration s’est ainsi fixée trois types d’objectifs, répondant à des enjeux socio-économiques, de qualité de service et d’efficience de gestion.

Ainsi, les rapports annuels de performances (RAP) présentent les résultats des administrations au regard des engagements pris en loi de finances initiale. Ils permettent notamment d’évaluer l’amélioration de la performance en comparant, ex post, les résultats au regard des engagements pris dans les projets annuels de performances (PAP) figurant dans les « bleus » budgétaires par mission.

**La présente base est extraite de l’application « Farandole », outil de saisie des éléments budgétaires utilisé conjointement par la direction du budget et les ministères et adapté à la production des documents budgétaires. Elle présente l’ensemble des missions et des programmes ainsi que les objectifs et les indicateurs associés, qui sont présentés dans le volet performance des PAP annexés au projet de loi de finances 2016. Ces documents sont disponibles sur le site Performance Publique :**  
<http://www.performance-publique.budget.gouv.fr/documents-budgetaires/lois-projets-lois-documents-annexes-annee/exercice-2016/projet-loi-finances-2016>

Le dispositif de mesure de la performance s’inscrit dans une perspective pluriannuelle en lien avec la temporalité triennale du budget de l’État, en présentant les réalisations, d’une part, et les prévisions, d’autre part. Ainsi, à chaque indicateur utilisé dans le cadre du PLF de l’année N est associée une valeur cible à atteindre pour la fin de la période triennale. Les données prévisionnelles pour les années N+1 et N+2 ainsi que les données de réalisation des années N-1 et N-2 doivent permettre d’apprécier la trajectoire de réalisation des objectifs.

Un effort particulier a été apporté par la direction du Budget afin de rationaliser les indicateurs fournis, dans un souci de lisibilité, de pertinence et de fiabilité. Ainsi, pour le budget total de l’État, le PLF 2016 comporte 755 indicateurs, soit une diminution de plus de 22 % par rapport au PLF 2014, qui en comportait 967.",Ministère de l'économie et des finances
562501bec751df09b9bd3534,Le coût du lycée,http://www.data.gouv.fr/fr/datasets/le-cout-du-lycee/,"La Cour des comptes a rendu public, le 29 septembre 2015, un rapport sur le coût du lycée, dans le prolongement de ses rapports de 2010 (L’éducation nationale face à la réussite de tous les élèves), 2013 (Gérer les enseignants autrement) et 2015 (Le suivi individualisé des élèves). Créé en 1802 pour forger l’élite de la Nation, le lycée conduit désormais 80 % d’une classe d’âge au niveau du baccalauréat. Ce défi quantitatif a été relevé. Pourtant, alors que le coût moyen d’un lycéen français est 38 % plus élevé que celui des lycéens des autres pays de l’OCDE, au plan qualitatif les résultats en France en termes de réussite dans les études post-bac ou d’insertion sur le marché du travail des bacheliers professionnels ressortent comme très moyens. La Cour, après avoir analysé les composantes de ce coût, détaillé par voie, par série, par discipline, identifie plusieurs leviers susceptibles d’en assurer la maîtrise, pour financer des réformes nécessaires à l’amélioration de la performance d’ensemble du système éducatif.

Ce rapport est accessible sur le [site de la Cour](https://www.ccomptes.fr/fr/publications/le-cout-du-lycee).

Les fichiers publiés correspondent aux données ayant servi de base à l'élaboration du rapport, qui seul engage les juridictions financières. La mise à disposition de ces données complète l'offre d'information à destination des citoyens. ",Cour des comptes
5624b5a3a3a72928ca32aa4c,Statistiques Radiations en 2015,http://www.data.gouv.fr/fr/datasets/statistiques-radiations-en-2015/,"**RCS - Statistiques des radiations en 2015**

* * *

Il s'agit du nombre d'entreprises radiées du registre du commerce et des sociétés en 2015",Infogreffe 
5624b5a3a3a72928cb32aa4d,Entreprises radiées 2014,http://www.data.gouv.fr/fr/datasets/entreprises-radiees-2014/,"**RCS - Liste des entreprises immatriculées en 2014**

* * *

Liste des sociétés commerciales radiées du commerce et des sociétés en 2014.",Infogreffe 
5624ae8ab595080b1889caa4,Formes Juridiques,http://www.data.gouv.fr/fr/datasets/formes-juridiques/,,Infogreffe 
5624ae8ab595080b1989caa4,Référentiel Communes - Greffes,http://www.data.gouv.fr/fr/datasets/referentiel-communes-greffes/,"**Compétence géographique des greffes des tribunaux de commerce**

* * *

Référentiel de correspondance communes - greffe",Infogreffe 
5624ae8aa3a7294a8d94b242,Entreprises immatriculées en 2014,http://www.data.gouv.fr/fr/datasets/entreprises-immatriculees-en-2014/,"**RCS - Liste des entreprises immatriculées en 2014**

* * *

Liste des sociétés commerciales immatriculées au registre du commerce et des sociétés en 2014.",Infogreffe 
5624ae8aa3a72922e4a9a7fd,Statistiques Immatriculations en 2015,http://www.data.gouv.fr/fr/datasets/statistiques-immatriculations-en-2015/,"**RCS - Statistiques des immatriculations en 2015**

* * *

Il s'agit du nombre de formalités de création d'entreprises individuelles (commerçants) et de sociétés commerciales enregistrées au registre du commerce et des sociétés en 2015",Infogreffe 
5624ae8aa3a7294a8e94b27e,Liste des greffes,http://www.data.gouv.fr/fr/datasets/liste-des-greffes/,Coordonnées des 134 greffes de Tribunaux de commerce de France,Infogreffe 
5624ae8aa3a72922e5a9a7fd,Entreprises radiées en 2015,http://www.data.gouv.fr/fr/datasets/entreprises-radiees-en-2015/,"**RCS - Liste des entreprises radiées en 2015**

* * *

Liste des sociétés commerciales radiées du registre du commerce et des sociétés en 2015.",Infogreffe 
5624ae8ab595080b1989caa3,Statistiques Jugements de procédures collectives 2015,http://www.data.gouv.fr/fr/datasets/statistiques-jugements-de-procedures-collectives-2015/,"**Activité judiciaire - 2015**

* * *

Statistiques des jugements de procédures collectives prononcés en 2015 par les tribunaux de commerce, par période et par greffe.",Infogreffe 
561fc26a88ee3836b1628efd,Emploi intérimaire,http://www.data.gouv.fr/fr/datasets/emploi-interimaire/,"Les statistiques d’emploi intérimaire sont établies à partir de la source déclarative « Relevé Mensuel de Mission » des entreprises de travail temporaire (ETT). La loi de février 1994 impose en effet aux établissements de travail temporaire de transmettre chaque mois à Pôle emploi un relevé mensuel des missions en cours durant le mois écoulé. Ainsi Pôle emploi centralise l’ensemble des réceptions de RMM et intègre, après avoir effectué les contrôles de qualité et d’exhaustivité, l'ensemble des informations relatives aux missions d'intérim. La rediffusion de l'information s'effectue vers les Directions Régionales des Entreprises, de la Concurrence, de la Consommation, du Travail et de l’emploi (DIRECCTE) et le Ministère du Travail, de l’Emploi, de la Formation Professionnelle et du Dialogue Social (Direction de l'Animation de la Recherche, des Etudes et des Statistiques : DARES).

**Les concepts d’emploi intérimaire**

Le nombre d’intérimaires est calculé à l’aide de l’indicateur fin de mois. La série est obtenue à partir du niveau de la statistique annuelle d’emploi intérimaire au 31.12.1995 auquel sont appliqués les taux mensuels d’évolution de l’indicateur fin de mois. En raison de la forte variabilité journalière, l’indicateur fin de mois est construit en fonction de la moyenne des cinq derniers jours ouvrés « pertinents » du mois, et non au seul dernier jour ouvré du mois.
Au début du mois M+2 sont connus les indicateurs provisoires du mois M et rectifiés du mois M-1.

**La convergence des statistiques d’évolution d’emploi intérimaire publiées par Pôle emploi et par la Dares**

Jusqu’aux statistiques relatives au mois de décembre 2014, Pôle emploi et la Dares ont publié des évolutions de l’emploi intérimaire différentes, en raison des traitements légèrement différents réalisés à partir de la même source, les relevés mensuels de missions des agences de travail temporaire. Les travaux méthodologiques menés en commun ont permis de faire converger ces traitements et d’obtenir, à partir de la publication relative à janvier 2015, des statistiques d’évolution de l’emploi intérimaire identiques.

A la suite de ces travaux, Pôle emploi a révisé à compter de la publication de mars 2015 (statistiques relatives à janvier 2015) ses séries d’emploi intérimaire depuis janvier 2013.

Pôle emploi publie un nombre total d’intérimaires, alors que la Dares publie un nombre d’intérimaires en emploi principal. Compte tenu de cette différence de concepts, les séries publiées par Pôle emploi et la Dares restent différentes en niveau.",Pôle emploi
561fc15688ee3836b1628efc,Offres d'emploi diffusées à Pôle emploi,http://www.data.gouv.fr/fr/datasets/offres-demploi-diffusees-a-pole-emploi/,"Le nombre d’offres publiées ici correspond à l’ensemble des offres accessibles par les demandeurs d’emploi sur le site pole-emploi.fr

Les offres d’emploi diffusées par Pôle emploi proviennent ainsi de deux sources :
- les offres déposées directement à Pôle emploi par les employeurs ;
- les offres transmises à Pôle emploi par des sites partenaires pour rediffusion.

Les données publiées sur les offres d’emploi diffusées par Pôle emploi sont des données brutes et sont mises à jour trimestriellement.",Pôle emploi
561fc0a888ee38330f628efc,"Annuaires de la demande d'emploi 2013, 2014, 2015 et 2016",http://www.data.gouv.fr/fr/datasets/annuaires-de-la-demande-demploi-2013-2014-2015-et-2016/,"Les données sur les demandeurs d’emploi permettent de construire divers indicateurs, qui portent sur leurs caractéristiques en fin de mois (répartition selon la catégorie d’inscription, les tranches d’âge, le sexe, l’ancienneté sur les listes), les flux d’entrées et de sorties des listes.

**Catégories de demandeurs d’emploi**

Les données sur les demandeurs d’emploi inscrits à Pôle emploi sont présentées en fonction des catégories statistiques suivantes :

    Catégorie A : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, sans emploi au cours du mois.
    Catégorie B : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite courte (de 78 heures ou moins au cours du mois).
    Catégorie C : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite longue (de plus de 78 heures au cours du mois).
    Catégorie D : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, sans emploi. Ils peuvent être en stage ou formation, en maladie, en contrat de sécurisation professionnelle (CSP).
    Catégorie E : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, en emploi (par exemple, bénéficiaires de contrats aidés, créateurs d’entreprise).

Ces catégories statistiques, utilisées à des fins de publication, sont issues d’un regroupement des catégories opérationnelles auxquelles Pôle emploi a recours dans sa gestion des listes de demandeurs d’emploi.

**L’actualisation des demandeurs d’emploi et la constitution des fichiers de la STMT**

Chaque mois, toutes les personnes inscrites à Pôle emploi (2) sont tenues d’actualiser, via le renseignement de leur déclaration de situation mensuelle (DSM), leur situation pour maintenir leur inscription sur les listes et percevoir, le cas échéant, leur allocation versée par Pôle emploi.

À cette occasion, le demandeur d’emploi doit renseigner des informations telles que le nombre d’heures de travail effectuées au cours du mois passé et la rémunération perçue, le nombre de jours d’arrêt maladie, le nombre de jours de formation, la somme perçue pour la rente militaire, etc. Ces diverses informations sont susceptibles de modifier la catégorie d’inscription sur les listes dans laquelle il est enregistré.

Le demandeur d’emploi dispose d’une période d’environ 2 semaines pour effectuer cette formalité. Les périodes d’actualisation pour l’ensemble de l’année sont publiées en début d’année au Journal officiel, sur le site internet de Pôle emploi et dans les agences Pôle emploi. La règle est constante : pour un mois donné, l’actualisation est ouverte le lendemain du 3e jour ouvré avant la fin de ce mois et est clôturée la veille du 12e jour ouvré du mois suivant.

**Le processus d’actualisation est très automatisé et très largement dématérialisé :**

    les demandeurs d’emploi sont informés de l’actualisation principalement par internet (www.pole-emploi.fr), et pour un nombre marginal d’entre eux, par courrier ;
    ils ont le choix du média utilisé pour effectuer leur actualisation, principalement par internet et serveur vocal téléphonique, mais aussi sur les bornes présentes dans les agences Pôle emploi ou par courrier ;
    les demandeurs d’emploi qui n’ont pas actualisé leur situation sont relancés par téléphone, SMS, courrier.

La production de la statistique mensuelle du marché du travail sur la demande d’emploi se fait à l’issue de la clôture de cette actualisation selon un calendrier de référence établi chaque année.

A l’issue de l’actualisation, l’ensemble des dossiers qui ont fait l’objet d’une modification dans le mois (nouvelles inscriptions, actualisations, mise à jour d’informations…) est extrait pour chaque Direction régionale. Seuls sont extraits les dossiers ayant fait l’objet d’un mouvement d’écriture (création ou modification) au cours de la période de référence (période entre l’extraction en cours et l’extraction précédente) dès lors que la date du mouvement est supérieure à la date de référence de l’extraction précédente et inférieure ou égale à la date de référence de la nouvelle extraction.

Les principaux indicateurs publiés sur la demande sont :

    le nombre de demandeurs d’emploi inscrits en fin de mois à Pôle emploi répartis selon différents critères (catégorie, âge, sexe, région, etc.) ;
    le nombre d’entrées et de sorties sur les listes de Pôle emploi selon les motifs d’inscription ou de sortie ;
    le nombre de demandes d’emploi de longue durée (DELD) ;

Les séries publiées sur les demandeurs d’emploi inscrits à Pôle emploi sont corrigées des variations saisonnières et des jours ouvrables (CVS-CJO). Les coefficients de jours ouvrables et de variations saisonnières sont révisés au mois de février de chaque année lorsque toutes les données brutes de l’année antérieure sont disponibles pour cette révision.

________________________

(1) La définition internationale prévoit trois conditions pour être considéré comme chômeur : être sans emploi (n’être pourvu ni d’un emploi salarié ni d’un emploi non salarié), être disponible pour travailler, être à la recherche d’un emploi
(2) Cette obligation concerne tous les demandeurs d’emploi, quelle que soit leur catégorie, hormis les exceptions suivantes : les demandeurs d’emploi demandeurs d’asile, en maladie, en stage (formation) non rémunéré, en contrat aidé CUI et non indemnisés, les créateurs d’entreprise bénéficiaires de l’ARCE ou de l’ACCRE. Par ailleurs, l’actualisation ne concernait pas les personnes bénéficiant de la dispense de recherche d’emploi (DRE), qui n’étaient pas inscrites sur les listes de Pôle emploi. Ce dispositif est fermé depuis début 2012.",Pôle emploi
561fc00488ee381fd2628ef9,Demandeurs d'emploi bénéficiaires du RSA,http://www.data.gouv.fr/fr/datasets/demandeurs-demploi-beneficiaires-du-rsa/,"Les données sur les demandeurs d’emploi permettent de construire divers indicateurs, qui portent sur leurs caractéristiques en fin de mois (répartition selon la catégorie d’inscription, les tranches d’âge, le sexe, l’ancienneté sur les listes), les flux d’entrées et de sorties des listes.

**Catégories de demandeurs d’emploi**

Les données sur les demandeurs d’emploi inscrits à Pôle emploi sont présentées en fonction des catégories statistiques suivantes :

    Catégorie A : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, sans emploi au cours du mois.
    Catégorie B : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite courte (de 78 heures ou moins au cours du mois).
    Catégorie C : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite longue (de plus de 78 heures au cours du mois).
    Catégorie D : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, sans emploi. Ils peuvent être en stage ou formation, en maladie, en contrat de sécurisation professionnelle (CSP).
    Catégorie E : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, en emploi (par exemple, bénéficiaires de contrats aidés, créateurs d’entreprise).

Ces catégories statistiques, utilisées à des fins de publication, sont issues d’un regroupement des catégories opérationnelles auxquelles Pôle emploi a recours dans sa gestion des listes de demandeurs d’emploi.

**L’actualisation des demandeurs d’emploi et la constitution des fichiers de la STMT**

Chaque mois, toutes les personnes inscrites à Pôle emploi (2) sont tenues d’actualiser, via le renseignement de leur déclaration de situation mensuelle (DSM), leur situation pour maintenir leur inscription sur les listes et percevoir, le cas échéant, leur allocation versée par Pôle emploi.

À cette occasion, le demandeur d’emploi doit renseigner des informations telles que le nombre d’heures de travail effectuées au cours du mois passé et la rémunération perçue, le nombre de jours d’arrêt maladie, le nombre de jours de formation, la somme perçue pour la rente militaire, etc. Ces diverses informations sont susceptibles de modifier la catégorie d’inscription sur les listes dans laquelle il est enregistré.

Le demandeur d’emploi dispose d’une période d’environ 2 semaines pour effectuer cette formalité. Les périodes d’actualisation pour l’ensemble de l’année sont publiées en début d’année au Journal officiel, sur le site internet de Pôle emploi et dans les agences Pôle emploi. La règle est constante : pour un mois donné, l’actualisation est ouverte le lendemain du 3e jour ouvré avant la fin de ce mois et est clôturée la veille du 12e jour ouvré du mois suivant.

Le processus d’actualisation est très automatisé et très largement dématérialisé :

    les demandeurs d’emploi sont informés de l’actualisation principalement par internet (www.pole-emploi.fr), et pour un nombre marginal d’entre eux, par courrier ;
    ils ont le choix du média utilisé pour effectuer leur actualisation, principalement par internet et serveur vocal téléphonique, mais aussi sur les bornes présentes dans les agences Pôle emploi ou par courrier ;
    les demandeurs d’emploi qui n’ont pas actualisé leur situation sont relancés par téléphone, SMS, courrier.

La production de la statistique mensuelle du marché du travail sur la demande d’emploi se fait à l’issue de la clôture de cette actualisation selon un calendrier de référence établi chaque année.

A l’issue de l’actualisation, l’ensemble des dossiers qui ont fait l’objet d’une modification dans le mois (nouvelles inscriptions, actualisations, mise à jour d’informations…) est extrait pour chaque Direction régionale. Seuls sont extraits les dossiers ayant fait l’objet d’un mouvement d’écriture (création ou modification) au cours de la période de référence (période entre l’extraction en cours et l’extraction précédente) dès lors que la date du mouvement est supérieure à la date de référence de l’extraction précédente et inférieure ou égale à la date de référence de la nouvelle extraction.

**Les principaux indicateurs publiés sur la demande sont :**

    le nombre de demandeurs d’emploi inscrits en fin de mois à Pôle emploi répartis selon différents critères (catégorie, âge, sexe, région, etc.) ;
    le nombre d’entrées et de sorties sur les listes de Pôle emploi selon les motifs d’inscription ou de sortie ;
    le nombre de demandes d’emploi de longue durée (DELD) ;

Les séries publiées sur les demandeurs d’emploi inscrits à Pôle emploi sont corrigées des variations saisonnières et des jours ouvrables (CVS-CJO). Les coefficients de jours ouvrables et de variations saisonnières sont révisés au mois de février de chaque année lorsque toutes les données brutes de l’année antérieure sont disponibles pour cette révision.

________________________

(1) La définition internationale prévoit trois conditions pour être considéré comme chômeur : être sans emploi (n’être pourvu ni d’un emploi salarié ni d’un emploi non salarié), être disponible pour travailler, être à la recherche d’un emploi
(2) Cette obligation concerne tous les demandeurs d’emploi, quelle que soit leur catégorie, hormis les exceptions suivantes : les demandeurs d’emploi demandeurs d’asile, en maladie, en stage (formation) non rémunéré, en contrat aidé CUI et non indemnisés, les créateurs d’entreprise bénéficiaires de l’ARCE ou de l’ACCRE. Par ailleurs, l’actualisation ne concernait pas les personnes bénéficiant de la dispense de recherche d’emploi (DRE), qui n’étaient pas inscrites sur les listes de Pôle emploi. Ce dispositif est fermé depuis début 2012.",Pôle emploi
561fbf0d88ee3836b1628efb,Demandeurs d’emploi inscrits à Pôle emploi,http://www.data.gouv.fr/fr/datasets/demandeurs-demploi-inscrits-a-pole-emploi-5/,"Les statistiques sur les demandeurs d’emploi inscrits à Pôle emploi portent sur le nombre et les caractéristiques (âge, catégorie, etc.) des demandeurs d’emploi inscrits ainsi que sur les flux d’entrées et sorties des listes. Les données sont publiées chaque trimestre et portent sur les valeurs moyennes au cours du trimestre (stocks, flux).

Les séries publiées sur les demandeurs d’emploi inscrits à Pôle emploi sont corrigées des variations saisonnières et des jours ouvrables (CVS-CJO). Les coefficients de jours ouvrables et de variations saisonnières sont révisés au mois de février de chaque année lorsque toutes les données brutes de l’année antérieure sont disponibles pour cette révision

Pour en savoir plus : https://statistiques.pole-emploi.org/stmt/static/methode_2018

**Catégories de demandeurs d’emploi**

Les données sur les demandeurs d’emploi inscrits à Pôle emploi sont présentées en fonction des catégories statistiques suivantes :

    Catégorie A : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, sans emploi au cours du mois.
    Catégorie B : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite courte (de 78 heures ou moins au cours du mois).
    Catégorie C : demandeurs d’emploi tenus de faire des actes positifs de recherche d’emploi, ayant exercé une activité réduite longue (de plus de 78 heures au cours du mois).
    Catégorie D : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, sans emploi. Ils peuvent être en stage ou formation, en maladie, en contrat de sécurisation professionnelle (CSP).
    Catégorie E : demandeurs d’emploi non tenus de faire des actes positifs de recherche d’emploi, en emploi (par exemple, bénéficiaires de contrats aidés, créateurs d’entreprise).

Ces catégories statistiques, utilisées à des fins de publication, sont issues d’un regroupement des catégories opérationnelles auxquelles Pôle emploi a recours dans sa gestion des listes de demandeurs d’emploi.",Pôle emploi
561fa8bbc751df54a1cdbb48,Allocataires de l'assurance chômage,http://www.data.gouv.fr/fr/datasets/allocataires-de-lassurance-chomage/,"Le versement des allocations chômage aux demandeurs d’emploi s’effectue à terme échu.Les demandeurs d’emploi ont en effet jusqu’au moment de la clôture d’actualisation (12ème jour ouvré du mois M+1) pour déclarer leur situation sur le mois M. Si le demandeur d’emploi remplit les conditions, le paiement au titre du mois M intervient après que le demandeur d’emploi a actualisé sa situation pour le mois M et, au plus tôt, au 1er jour ouvré du mois M+1. Par ailleurs, un certain nombre d’informations (décisions d’admission, activité réduite, maladie, formations …), qui ont des conséquences sur le versement d’une allocation de chômage, peuvent ne pas être connues au moment où le demandeur d’emploi actualise sa situation pour le mois M en raison des délais de production et de transmission des pièces justificatives. Le nombre de demandeurs d’emploi indemnisés à la fin d’un mois donné n’est donc connu de manière exhaustive qu’avec un certain délai.
Pour cette raison, l’effectif des allocataires en fin de mois est considéré comme définitif lorsqu’il est établi avec 6 mois de recul pour ce mois.

**Production des données mensuelles**

Le nombre définitif d’allocataires indemnisés au titre du mois M peut cependant être correctement estimé à partir du nombre d’allocataires effectivement payés, avant la clôture d’actualisation en M+1. Les délais de traitement de l’information conduisent à disposer de ces données à la fin du mois M+2. Cette estimation est obtenue en pondérant le nombre observé d’allocataires par un coefficient de passage correspondant au gain d’information entre 1 et 6 mois de recul.
Ces coefficients sont calculés une fois par an en début d’année, pour la publication des données portant sur le mois de janvier. Ils sont établis pour chaque type d’allocation (ARE, AREF, ASS, CSP, AER-ATS, ATA), à partir des données de l’année précédente établies avec différents reculs. Les données ainsi estimées avec un mois de recul ont un statut provisoire.

Chaque mois, à la fin du mois M, deux statistiques sont ainsi publiées :
- une estimation par allocations détaillées du nombre de personnes indemnisées en fin de mois M-2 (données « provisoires ») ;
- le nombre de personnes indemnisées en fin de mois M-7, par allocations détaillées (données dites « définitives »). Les données sont donc rendues définitives en glissement mensuel avec un recul de 6 mois.

Les effectifs sont calculés à partir du FNA (Fichier national des allocataires).
Les données publiées sont corrigées des variations saisonnières. Les coefficients CVS sont réestimés une fois par an, en début d’année, par grand type d’allocation (ARE, AREF, Solidarité, RSP, CSP) et pour la France métropolitaine et la France entière.

Par rapport aux anciennes méthodes d’estimation, celle-ci se caractérise par :
- la suppression de l’estimation sans recul ; l’information publiée chaque fin de mois M porte donc désormais sur les effectifs des demandeurs d’emploi indemnisés par Pôle emploi en fin de mois M-2 (et non plus en fin de mois M-1)
- le statut définitif avec 6 mois de recul (et non plus 9 mois comme auparavant) ;
- le statut définitif est publié en flux, dès que les données avec 6 mois de recul sont connues (et non plus une fois par an sur l’année A-2).

**Le FNA**

Le FNA est une base historique de données relationnelle constituée d’éléments liés à l’indemnisation et aux différentes aides accordées aux demandeurs d’emploi. II permet d'effectuer des analyses longitudinales par le suivi de cohortes d'individus, d'établir des statistiques descriptives, des prévisions et de réaliser des simulations dans le cadre d'études d'impacts liés à des changements réglementaires ou opérationnels.
Le FNA constitue une source d'informations majeure pour diverses productions de statistiques (notes de synthèse, DRE, Taux & Salaires, enquêtes...).

Cette base d'informations statistiques retrace l'historique de toutes les personnes inscrites comme demandeur d'emploi et de tous les bénéficiaires d'une allocation versée ou d'une aide accordée par le Pôle emploi (ex Assédic /Anpe) depuis 1993. L'ensemble des périodes d'indemnisation est conservé pour chaque allocataire ou bénéficiaire d'une aide.

Le fichier reprend les informations individuelles sur les bénéficiaires, les éléments constitutifs des droits ouverts aux différents régimes d'indemnisation et/ou des aides accordées, les données relatives au dernier emploi perdu et les caractéristiques des formations suivies.

Les résultats portant sur les périodes indemnisées au titre du mois M sont ainsi connus, au plus tard, à la fin du mois M+1.
Un certain recul est cependant nécessaire pour connaître, de façon exhaustive, la population indemnisée à un moment donné. En effet, chaque mois, le fichier continue de s'enrichir sur les périodes passées. Il faut un recul d'environ six mois pour obtenir l'exhaustivité en raison des délais de traitement des dossiers ou de dépôts tardifs des demandes d'allocation.

Le FNA est alimenté chaque mois à partir des applicatifs opérationnels. Un individu est présent dans le FNA s’il est demandeur d'emploi inscrit à Pôle emploi ou s'il perçoit ou a perçu une allocation ou une aide.",Pôle emploi
